bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,50_50,block_offensive,foul_committed_offensive,injury_stoppage_in_chain,shot_one_on_one,clearance_other,dribble_overrun,block_save_block,shot_open_goal,foul_committed_penalty,foul_won_penalty,goalkeeper_punched_out,ball_recovery_offensive,player_off_permanent,goalkeeper_success_in_play,goalkeeper_shot_saved_off_target,shot_saved_off_target,shot_redirect,goalkeeper_lost_out,goalkeeper_lost_in_play,goalkeeper_shot_saved_to_post,shot_saved_to_post,shot_follows_dribble,goalkeeper_success_out,half_end_early_video_end,pass_start_x,pass_start_y,pass_end_x,pass_end_y
,,,,,,,,,,,,,,,,1.13493,,,,,,,,,,,,6f30e8eb-7b86-4477-a1e2-0e13c4812262,289,,"[116.2, 24.6]",3825848,9,,,,,1.6444881,260ef11b-e5c2-4b77-b473-740c3e6c6f6f,Head,True,,,"[115.1, 39.5]",True,High Pass,,14.940549,,,,,Borja González Tomás,6566.0,,,,,,,1,From Corner,Mauro Javier Dos Santos,6837.0,Right Center Back,25,Eibar,322,['43f63404-52d3-4fe2-94b9-e1ec68fa91e6'],47,,,,,,,,,,,,,,,,,Eibar,322,00:09:47.959,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,116.2,24.6,115.1,39.5
,,,,,,,,,,,,,,,,0.561379,,,,,,,,,,,,aad0d280-b2f3-4bbd-968f-580e85c55f37,1668,,"[114.8, 26.0]",3825848,47,,,,,2.1515527,69ec904c-0e60-4c2a-8734-c9c457c7d6e9,Right Foot,True,True,,"[108.5, 35.6]",True,Ground Pass,,11.482595,,,,,Borja González Tomás,6566.0,,,,,,,2,From Counter,Takashi Inui,5687.0,Left Wing,103,Eibar,322,,29,,,,,,,,,,,,,,,,,Eibar,322,00:02:29.895,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,114.8,26.0,108.5,35.6
,,,,,,,,,,,,,,,,2.096617,,,,,,,,,,,,0d3d5c72-fdaa-491c-9aee-f2189f3837b2,1734,,"[65.4, 41.2]",3825848,51,,,,,1.1032728,6c4fa5df-aa98-49e4-b61e-701a2805c02e,Right Foot,,,,"[81.0, 72.1]",True,Ground Pass,,34.614594,,,,,José Luis Morales Nogales,6668.0,,,,,,,2,Regular Play,Víctor Camarasa Ferrando,6659.0,Left Center Midfield,109,Levante UD,221,,3,,,,,,,,,,,,,,,,,Levante UD,221,00:06:03.480,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,65.4,41.2,81.0,72.1
,,,,,,,,,,,,,,,,1.907372,,,,,,,,,,,,c9b4e9e5-3237-4776-9a90-418f982c8c24,2606,,"[87.9, 71.4]",3825848,92,,,,,-1.078255,73b3a059-c179-4d68-8f8f-0657153188af,Right Foot,True,,,"[106.2, 37.3]",True,High Pass,,38.70013,,,,,Deyverson Brum Silva Acosta,25134.0,,,,,,,2,From Free Kick,José Luis Morales Nogales,6668.0,Right Back,206,Levante UD,221,['296f9931-401b-47b9-8202-fa68ea1761f0'],37,,,,,,,,,,,,,,,,,Levante UD,221,00:47:37.354,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,87.9,71.4,106.2,37.3
,,,,,,,,,,,,,,,,0.885502,,,,,,,,,,,,bb674864-1951-469f-9eb0-dbfc5798581f,1054,,"[93.4, 32.1]",3825895,29,,,,,1.0357,4868ecce-ec24-46e8-9e3b-f70619eab222,Right Foot,,,,"[104.9, 51.5]",True,Ground Pass,,22.552383,,,,,Roque Mesa Quevedo,3610.0,,,,Through Ball,True,,1,From Goal Kick,Sergio Ezequiel Araújo,8167.0,Left Center Forward,69,Las Palmas,208,"['98e96579-cdcc-4533-b255-4fd140831df3', 'fd5c12e7-3c2a-4ac0-a38d-df07167bf18f']",31,,,,,,,,,,,,,,,,,Las Palmas,208,00:29:31.343,Pass,True,,,,,,,,,,,,,,,,,,,,,,,,,,93.4,32.1,104.9,51.5
,,,,,,,,,,,,,,,,1.484174,,,,,,,,,,,,3c660722-1ba9-43f1-9021-858da400b6c4,2528,,"[116.7, 69.6]",3825895,75,,,,,-1.7907444,31c72edf-c643-43d0-8445-d96ce9ddf0e3,Right Foot,True,,,"[109.3, 36.5]",True,High Pass,,33.917107,,,,,Antolín Alcáraz Viveros,27522.0,,,,,,,2,From Throw In,Sergio Ezequiel Araújo,8167.0,Left Center Forward,167,Las Palmas,208,['ae920cef-e6a0-4159-a6e7-5fe7f5676f25'],37,,,,,,,,,,,,,,,,,Las Palmas,208,00:30:37.689,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,116.7,69.6,109.3,36.5
,,,,,,,,,,,,,,,,1.82395,,,,,,,,,,,,c2f1140d-f963-40b4-abe5-36e8f7932466,1549,,"[90.9, 34.9]",3825894,40,,,,,1.0199388,1f6cc544-a177-489f-98c5-88cbf81ff1c9,Right Foot,,,,"[103.8, 55.9]",True,Ground Pass,,24.645689,,,,,Pedro León Sánchez Gil,6907.0,,,,,,,1,Regular Play,Pablo Sarabia García,6720.0,Left Midfield,84,Getafe,216,['d9c8700d-c034-4f8d-a67b-df0f8a67ad81'],53,,,,,,,,,,,,,,,,,Getafe,216,00:40:53.098,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,90.9,34.9,103.8,55.9
,,,,,,,,,,,,,,,,1.295539,,,,,,,,,,,,2a4de53e-547b-4485-8972-2aa90a671716,2888,,"[120.0, 0.1]",3825894,84,,,,,1.6636958,491ee6e1-798f-4cf9-ab14-31009ce45cf3,Right Foot,,,,"[117.0, 32.3]",True,High Pass,True,32.33945,,,,,Carlos Martín Vigaray,6856.0,,,,Inswinging,,Corner,2,From Corner,Pedro León Sánchez Gil,6907.0,Right Midfield,180,Getafe,216,['c2ef3e05-e05f-4ff7-9eea-fc117ef273e9'],34,,,,,,,,,,,,,,,,,Getafe,216,00:39:34.964,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0,0.1,117.0,32.3
,,,,,,,,,,,,,,,,1.352038,,,,,,,,,,,,f14d13c7-de4c-489d-94c9-32d5b3a6aa64,1082,,"[91.5, 14.9]",3825855,29,,,,,0.8438557,85c9b1f1-dca6-40aa-ac19-d140fc8b1fb1,Left Foot,True,,,"[110.0, 35.7]",True,High Pass,,27.836845,,,,,Duje Čop,8419.0,,,,,,,1,Regular Play,Federico Ricca Rostagnol,6844.0,Left Back,75,Málaga,223,['caff4b7b-afd5-4d4d-8a6d-c55b7dabf86e'],59,,,,,,,,,,,,,,,,,Málaga,223,00:29:59.037,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,91.5,14.9,110.0,35.7
,,,,,,,,,,,,,,,,2.474439,,,,,,,,,,,,0ef8454f-1db0-4def-beeb-e3e1910c4ac5,1445,,"[66.4, 42.3]",3825855,41,,,,,0.04687921,62d275f1-f662-4bbf-ad02-156d785f4a7a,Right Foot,,,,"[106.9, 44.2]",True,High Pass,,40.544544,,,,,José Luis Morales Nogales,6668.0,,,,Through Ball,True,,1,From Throw In,Víctor Casadesús Castaño,23791.0,Right Center Forward,98,Levante UD,221,['a4ba5dc5-a5a0-4211-ad6b-9337e8cb6ac6'],22,,,,,,,,,,,,,,,,,Levante UD,221,00:41:22.524,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,66.4,42.3,106.9,44.2
,,,,,,,,,,,,,,,,1.999729,,,,,,,,,,,,4a2cd868-c456-430f-b31d-c844e5069bde,2993,,"[107.0, 59.6]",3825855,92,,,,,-1.9031687,4166001d-e1fd-4180-a042-1402fe8995ea,Right Foot,True,,,"[100.2, 39.9]",True,Ground Pass,,20.840586,,,,,Gonzalo Castro Irizábal,6740.0,,,,,,,2,Regular Play,Duje Čop,8419.0,Right Center Forward,213,Málaga,223,['14add5c0-95c1-43f8-acf9-3b42ceee3b35'],29,,,,,,,,,,,,,,,,,Málaga,223,00:47:29.751,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,107.0,59.6,100.2,39.9
,,,,,,,,,,,,,,,,1.45208,,,,,,,,,,,,53e940d3-994a-4a08-a2f7-08018f77cf9d,507,,"[61.0, 46.6]",3825908,12,,,,,-0.32677564,7cb67af1-b8f6-4d0f-9e36-448ee7105a01,Right Foot,,,,"[90.8, 36.5]",True,Ground Pass,,31.46506,,,,,Gerard Moreno Balaguero,6766.0,,,,Through Ball,True,,1,From Counter,Víctor Sánchez Mata,6758.0,Right Center Midfield,28,Espanyol,214,['475ae731-1e3a-472f-a369-631cf9c4aff6'],5,,,,,,,,,,,,,,,,,Espanyol,214,00:12:05.013,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,46.6,90.8,36.5
,,,,,,,,,,,,,,,,0.577056,,,,,,,,,,,,35585235-f091-42ec-8c83-c2271b20dbaf,1189,,"[111.9, 28.2]",3825908,31,,,,,1.6207547,0bdfde72-a667-4f9e-8865-febec6bccfad,Left Foot,,,,"[111.3, 40.2]",True,Ground Pass,,12.014991,,,,,Marco Asensio Willemsen,5719.0,,,,,,,1,From Free Kick,Gerard Moreno Balaguero,6766.0,Center Forward,72,Espanyol,214,['e433fa8b-4b9a-48a2-bbbe-116172046c76'],24,,,,,,,,,,,,,,,,,Espanyol,214,00:31:24.272,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,111.9,28.2,111.3,40.2
,,,,,,,,,,,,,,,,3.356153,,,,,,,,,,,,0948662d-2330-432f-8d30-a3c8d032980f,2473,,"[37.9, 25.8]",3825908,65,,,,,-0.4627907,51c9ce6b-fd17-4b93-a42d-01a4d6a2ffa3,Right Foot,,,,"[84.6, 2.5]",True,High Pass,,52.189846,,,,,Marco Asensio Willemsen,5719.0,,,,,,,2,Regular Play,Óscar Esau Duarte Gaitán,5598.0,Center Defensive Midfield,143,Espanyol,214,['247bfd03-98fa-4cb2-a743-116136384a47'],31,,,,,,,,,,,,,,,,,Espanyol,214,00:20:31.214,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,37.9,25.8,84.6,2.5
,,,,,,,,,,,,,,,,0.969811,,,,,,,,,,,,b7d5c264-ed77-4e5b-8b59-c6b021639722,2789,,"[92.9, 13.4]",3825908,75,,,,,0.9357696,fc95bbac-91ec-492a-b268-4271b89b4f19,Left Foot,,,,"[102.7, 26.7]",True,Ground Pass,,16.520594,,,,,Gerard Moreno Balaguero,6766.0,,,,,,,2,From Free Kick,Marco Asensio Willemsen,5719.0,Left Wing,159,Espanyol,214,['cef33ed8-ad6f-4af3-bc15-392fb1a034b9'],54,,,,,,,,,,,,,,,,,Espanyol,214,00:30:54.377,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,92.9,13.4,102.7,26.7
,,,,,,,,,,,,,,,,1.127341,,,,,,,,,,,,9ab91f9b-34e4-4b99-84a2-abbb3070a3e3,3223,,"[117.9, 33.8]",3825908,89,,,,True,1.7549602,1ecd275f-1770-4d8b-9eda-8e9547eab0dc,,,,,"[116.0, 44.0]",True,Low Pass,,10.375452,,,,,Sergio Enrich Ametller,6700.0,,,,,,,2,From Corner,Borja González Tomás,6566.0,Left Center Forward,195,Eibar,322,"['113c71f7-4b03-4f0d-b6f9-98a87ed3acd1', '45deeb39-83df-4d25-9047-4176131736b5']",46,,,,,,,,,,,,,,,,,Eibar,322,00:44:46.144,Pass,True,,,,,,,,,,,,,,,,,,,,,,,,,,117.9,33.8,116.0,44.0
,,,,,,,,,,,,,,,,1.045751,,,,,,,,,,,,36a2459b-0d48-4609-944b-74e76ada168c,1039,,"[104.5, 62.7]",3825883,25,,,,,-1.3339475,ce343437-98f9-45ba-b02e-7e22b166475a,Left Foot,True,,,"[110.8, 36.6]",True,High Pass,,26.84958,,,,,Duje Čop,8419.0,,,,,,,1,Regular Play,Miguel Torres Gómez,6878.0,Right Back,61,Málaga,223,['62354bff-9e6a-40f6-b51c-ea9409901019'],51,,,,,,,,,,,,,,,,,Málaga,223,00:25:51.771,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,104.5,62.7,110.8,36.6
,,,,,,,,,,,,,,,,0.40604,,,,,,,,,,,,e479e633-5d8a-48bf-af84-7def6fe070af,3055,,"[57.4, 36.9]",3825883,83,,True,,,1.3699994,f94eb2e6-6056-4486-af17-2005fef52416,Left Foot,,,,"[64.3, 70.8]",True,Ground Pass,,34.595085,,,,,Christian Atsu Twasam,3084.0,,,,,,Recovery,2,Regular Play,Ignacio Camacho Barnola,8234.0,Right Defensive Midfield,180,Málaga,223,"['485ebadc-7e1f-46f1-8e7f-89fe603fa27e', 'f35deb6a-a85d-4be8-8c72-6fdbf940be5d']",9,,,,,,,,,,,,,,,,,Málaga,223,00:38:09.992,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,57.4,36.9,64.3,70.8
,,,,,,,,,,,,,,,,1.32722,,,,,,,,,,,,69e0f77e-ea01-4516-b511-0d7272a731d5,3102,,"[94.5, 24.5]",3825883,85,,,,,0.66104317,e6e3067c-45d5-40e5-a04c-1ccba7472799,Left Foot,,,,"[113.4, 39.2]",True,Low Pass,,23.943684,,,,,Charles Días Barbosa de Oliveira,6707.0,,,,Through Ball,True,,2,Regular Play,Sérgio Paulo Barbosa Valente,25859.0,Left Center Forward,183,Málaga,223,['009cb907-f6ca-4da5-a5af-18d37330930d'],29,,,,,,,,,,,,,,,,,Málaga,223,00:40:29.572,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,94.5,24.5,113.4,39.2
,,,,,,,,,,,,,,,,1.154101,,,,,,,,,,,,e705c226-ed32-40a9-859b-1dbd697ada0b,390,,"[114.7, 61.7]",3825900,6,,,,,-2.1068792,0c08660e-b4c8-4c9c-adb1-441f75dc575c,Right Foot,True,True,,"[104.6, 44.7]",True,Low Pass,,19.773973,,,,,Jonathan Rodríguez Menéndez,6581.0,,,,,,,1,Regular Play,Carlos Carmona Bonet,23848.0,Right Midfield,19,Sporting Gijón,1041,['bc0c5f31-f032-4c33-a591-98d90f96f5af'],58,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:06:58.690,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,114.7,61.7,104.6,44.7
,,,,,,,,,,,,,,,,1.565717,,,,,,,,,,,,f9ee911c-03e3-4204-a784-72ed99c954d3,3263,,"[113.3, 21.4]",3825900,78,,,,,2.2748036,03f13c6e-94b2-423f-ba69-88a328229deb,Right Foot,True,,,"[98.1, 39.3]",True,Ground Pass,,23.482973,,,,,Sergio Álvarez Díaz,13107.0,,,,,,,2,From Throw In,Arnaldo Antonio Sanabria Ayala,6880.0,Right Center Forward,156,Sporting Gijón,1041,['28245651-58ac-4080-9a5a-60aadcd0580c'],9,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:33:09.161,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,113.3,21.4,98.1,39.3
,,,,,,,,,,,,,,,,1.77212,,,,,,,,,,,,cfe3be4a-46e0-4e12-8efb-a644f2b41d45,2704,,"[111.1, 14.9]",3825902,72,,,,,1.4008348,557cb7e6-20d7-4f66-b733-9a5bdb1878c3,Left Foot,True,,,"[116.3, 45.2]",True,High Pass,,30.742968,,,,,Nicolás Ladislao Fedor Flores,26685.0,,,,,,,2,Regular Play,Tiago Manuel Dias Correia,7900.0,Left Midfield,166,Rayo Vallecano,360,['4f60e4a5-bb0a-42a6-842f-f9fc31995ecb'],32,,,,,,,,,,,,,,,,,Rayo Vallecano,360,00:27:32.969,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,111.1,14.9,116.3,45.2
,,,,,,,,,,,,,,,,1.615948,,,,,,,,,,,,a3a59c28-e6b4-4c99-b9a8-25defd45fef5,2027,,"[81.9, 71.7]",3825876,55,,,,,-0.98279375,369cc979-40ca-454b-bb53-c0fe9373eb5b,Right Foot,,,,"[109.5, 30.3]",True,High Pass,,49.756607,,,,,Germán Alejandro Pezzella,7161.0,,,True,,,Free Kick,2,From Free Kick,Joaquín Sánchez Rodríguez,6651.0,Right Midfield,114,Real Betis,218,['d8abfd5c-f4c6-4b0a-a049-1c6be9fd2776'],6,,,,,,,,,,,,,,,,,Real Betis,218,00:10:06.907,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,81.9,71.7,109.5,30.3
,,,,,,,,,,,,,,,,1.757765,,,,,,,,,,,,1f38946e-5ff5-43f5-b088-7319be5e61b2,2909,,"[103.3, 80.0]",3825876,83,,,,,-2.484323,c1d352c0-64d5-4abe-aa70-d93125a88b3d,,,,,"[84.9, 65.8]",True,Low Pass,,23.242203,,,,,Álvaro Medrán Just,6736.0,,,,,,Throw-in,2,From Throw In,Damián Nicolás Suárez Suárez,6627.0,Right Back,173,Getafe,216,['589d6df5-148f-48d5-95e1-0a642b1fa713'],27,,,,,,,,,,,,,,,,,Getafe,216,00:38:27.607,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,103.3,80.0,84.9,65.8
,,,,,,,,,,,,,,,,1.901956,,,,,,,,,,,,c0de084e-0d3d-40ae-84f3-175ea15fb787,1235,,"[120.0, 0.1]",3825846,24,,,,,1.6770612,56cbdd0a-ffaa-4bb2-95c8-5b27b89448a3,Right Foot,,,,"[115.2, 45.1]",True,High Pass,True,45.255276,,,,,Cristiano Ronaldo dos Santos Aveiro,5207.0,,,True,Inswinging,,Corner,1,From Corner,Toni Kroos,5574.0,Left Center Midfield,45,Real Madrid,220,['bb2634e2-95e7-4caf-808f-611de129c1a3'],50,,,,,,,,,,,,,,,,,Real Madrid,220,00:24:50.390,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0,0.1,115.2,45.1
,,,,,,,,,,,,,,,,1.818851,,,,,,,,,,,,3ae54fdb-b4b0-4093-98a8-6ad67d0f9c61,1295,,"[96.6, 18.4]",3825869,30,,,,,1.0750897,e8e07623-b893-4afe-ba0b-d8a506d0e862,Right Foot,,,,"[111.2, 45.4]",True,High Pass,,30.694626,,,,,Aritz Aduriz Zubeldia,6394.0,,,,,,,1,From Free Kick,Markel Susaeta Laskurain,6390.0,Left Wing,74,Athletic Club,215,['7e870254-e612-467d-afd8-34332a21c298'],35,,,,,,,,,,,,,,,,,Athletic Club,215,00:30:35.815,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,96.6,18.4,111.2,45.4
,,,,,,,,,,,,,,,,1.508257,,,,,,,,,,,,49edbef4-0361-4dd5-8f68-baf45fa09824,2182,,"[109.6, 24.7]",3825869,54,,,,,1.4527905,e81fa9c4-6a1d-4a27-9953-d89a6b492e94,Left Foot,,,,"[111.9, 44.1]",True,Ground Pass,,19.535864,,,,,Juan Muñoz Muñoz,23802.0,,,,,,,2,Regular Play,Francisco José Sánchez Rodríguez,30454.0,Right Wing,117,Sevilla,213,['3311fb74-f463-487c-b73f-d5f18af6ea31'],14,,,,,,,,,,,,,,,,,Sevilla,213,00:09:14.721,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,109.6,24.7,111.9,44.1
,,,,,,,,,,,,,,,,1.396288,,,,,,,,,,,,af8a0703-8724-4aff-83e6-2de3f2efde8b,2633,,"[107.6, 16.8]",3825869,70,,,,,1.3333524,ba0c03fe-e6f7-47f2-a0cb-dbe5c137e00c,Left Foot,True,,,"[112.9, 38.7]",True,High Pass,,22.5322,,,,,Raúl García Escudero,6391.0,,,,,,,2,From Throw In,Markel Susaeta Laskurain,6390.0,Left Wing,146,Athletic Club,215,['d2260482-9b02-4376-9060-f09a826fe094'],2,,,,,,,,,,,,,,,,,Athletic Club,215,00:25:02.498,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,107.6,16.8,112.9,38.7
,,,,,,,,,,,,,,,,1.889523,,,,,,,,,,,,7479da74-25b4-4bde-b791-576e2495710c,91,,"[84.3, 58.8]",3825860,1,,,,,-0.33473682,5fb107ca-154b-4dfd-94ab-e7781a0bd820,Right Foot,,,,"[107.3, 50.8]",True,Ground Pass,,24.351591,,,,,Fernando José Torres Sanz,6382.0,,,,Through Ball,True,,1,From Counter,Jorge Resurrección Merodio,5199.0,Right Midfield,7,Atlético Madrid,212,['f423c90d-d019-4c04-9374-01b4f0355829'],17,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:01:17.672,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,84.3,58.8,107.3,50.8
,,,,,,,,,,,,,,,,1.103383,,,,,,,,,,,,5078c155-f239-4789-94a1-9d87e0bb34e0,1358,,"[116.7, 64.8]",3825860,29,,,,,-1.9713309,209e6170-3fc1-4e51-b4cd-33e9deb76019,Right Foot,True,,,"[107.3, 42.6]",True,High Pass,,24.10809,,,,,Víctor Casadesús Castaño,23791.0,,,,,,,1,From Goal Kick,Mauricio Andrés Cuero Castillo,27463.0,Right Wing,60,Levante UD,221,['3f3d3550-302e-467d-82e3-2fdabed58319'],47,,,,,,,,,,,,,,,,,Levante UD,221,00:29:47.991,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,116.7,64.8,107.3,42.6
,,,,,,,,,,,,,,,,1.412194,,,,,,,,,,,,2c29ae16-081a-4e98-93f0-c5e4c5e9f49f,3695,,"[100.8, 26.3]",3825860,89,,,,,1.5707964,2f98a1e2-5183-459b-8878-d25aa7f3f5f3,Right Foot,,,,"[100.8, 41.9]",True,Ground Pass,,15.6,,,,,Giuseppe Rossi,7141.0,,,,Through Ball,True,,2,Regular Play,José Luis Morales Nogales,6668.0,Left Wing,201,Levante UD,221,['8eb2bb1d-0654-48df-ada1-356ea6ff341c'],1,,,,,,,,,,,,,,,,,Levante UD,221,00:44:01.835,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,100.8,26.3,100.8,41.9
,,,,,,,,,,,,,,,,1.175385,,,,,,,,,,,,ce3615cf-4635-4fe0-8041-edf9b517ba97,2808,,"[101.2, 44.2]",3825847,70,,,,,1.2847449,463cec30-bb79-45cd-a810-7540e50dca89,Right Foot,,,,"[101.7, 45.9]",True,Ground Pass,,1.7720045,,,,,Federico Nicolás Cartabia,6728.0,,,,,,,2,Regular Play,Celso Borges Mora,5582.0,Left Defensive Midfield,157,RC Deportivo La Coruña,219,['1454a0c4-7039-4edd-b9c5-9722190be369'],10,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:25:10.564,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,101.2,44.2,101.7,45.9
,,,,,,,,,,,,,,,,1.745382,,,,,,,,,,,,4dc7451a-0747-4eb7-bcd1-d5ce52e570e4,246,,"[91.1, 17.9]",3825817,6,,,,,0.8448291,815b33c7-ba68-4d96-aa09-e7a357f53743,Left Foot,True,,,"[115.6, 45.5]",True,High Pass,,36.90542,,,,,Emiliano Daniel Velázquez Maldonado,17054.0,,,,,,Free Kick,1,From Free Kick,Pablo Sarabia García,6720.0,Right Midfield,17,Getafe,216,['e1233cf7-c072-4c3b-a21d-1ecd3715f19f'],39,,,,,,,,,,,,,,,,,Getafe,216,00:06:39.930,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,91.1,17.9,115.6,45.5
,,,,,,,,,,,,,,,,0.489771,,,,,,,,,,,,0ddab3f6-8882-4bf7-b29d-7a32308e87bd,2905,,"[111.7, 25.8]",3825817,86,,,,,1.5547976,32a244b1-966f-4f81-b0ba-f88af1f7407b,Right Foot,,,,"[111.9, 38.3]",True,Ground Pass,,12.5016,,,,,Borja González Tomás,6566.0,,,,,,,2,Regular Play,Takashi Inui,5687.0,Left Midfield,196,Eibar,322,"['119812a1-b035-48e7-a746-ca49299d6c04', '741a23b9-57e5-471b-bbd5-53d6a82666fc']",44,,,,,,,,,,,,,,,,,Eibar,322,00:41:44.067,Pass,True,,,,,,,,,,,,,,,,,,,,,,,,,,111.7,25.8,111.9,38.3
,,,,,,,,,,,,,,,,2.998167,,,,,,,,,,,,46c8e0f5-0359-48e4-8c34-349fdb9ebc7d,2410,,"[37.2, 14.1]",3825778,64,,,,,-0.07677189,e74de7bf-80df-4cda-9cfe-c8ddc90861ad,Left Foot,,,,"[76.2, 11.1]",True,Ground Pass,,39.115215,,,,,Carlos Castro García,24173.0,,,,,,Recovery,2,From Counter,Alen Halilović,6926.0,Right Center Forward,152,Sporting Gijón,1041,['1cfb79ba-7bb4-4d93-a089-9af2aff371f8'],42,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:19:42.052,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,37.2,14.1,76.2,11.1
,,,,,,,,,,,,,,,,1.410589,,,,,,,,,,,,8331ed85-c41d-43ce-bca9-66ab5c5ab184,2421,,"[95.8, 2.2]",3825778,66,,,,,1.1858628,3efc1911-2894-4fd2-873c-3bfe9980c418,Left Foot,True,,,"[108.4, 33.3]",True,High Pass,,33.555477,,,,,Germán Alejandro Pezzella,7161.0,,,,,,Free Kick,2,From Free Kick,Juan Manuel Vargas Risco,27347.0,Left Back,154,Real Betis,218,['c6d6982a-0adc-47fa-9521-88c2efa466d3'],28,,,,,,,,,,,,,,,,,Real Betis,218,00:21:28.632,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,95.8,2.2,108.4,33.3
,,,,,,,,,,,,,,,,1.587935,,,,,,,,,,,,2060e0d6-14e1-4b13-b219-70d9f4770395,278,,"[64.1, 16.9]",3825777,9,,,,,-0.86718255,dab3868e-f3fb-4f29-ac02-874c80f7532a,Left Foot,,,,"[72.5, 7.0]",True,Ground Pass,,12.983451,,,,,José Luis Morales Nogales,6668.0,,,,,,,1,Regular Play,Giuseppe Rossi,7141.0,Left Center Forward,27,Levante UD,221,"['43ffe091-6035-41b5-9576-c2b9563d861a', 'd4b3a162-e816-4349-8840-47bacb05d7f7']",34,,,,,,,,,,,,,,,,,Levante UD,221,00:09:34.135,Pass,True,,,,,,,,,,,,,,,,,,,,,,,,,,64.1,16.9,72.5,7.0
,,,,,,,,,,,,,,,,1.256581,,,,,,,,,,,,1ca6ee66-fc04-467a-ba38-49567c5805c7,2711,,"[100.7, 45.1]",3825777,80,,,,,-1.1962494,644f4e8d-a852-424a-af22-3e510582f471,Right Foot,,,,"[106.4, 30.6]",True,Ground Pass,,15.580115,,,,,Joan Verdú Fernández,26211.0,,,,,,,2,From Keeper,José Luis Morales Nogales,6668.0,Left Midfield,191,Levante UD,221,"['639020de-e4df-4442-aee1-343d1dfde22e', '7549e7f2-0062-4eb8-ba25-369cd915b9c9']",33,,,,,,,,,,,,,,,,,Levante UD,221,00:35:33.312,Pass,True,,,,,,,,,,,,,,,,,,,,,,,,,,100.7,45.1,106.4,30.6
